,cash_or_card,city,latitude,longitude,product_category,sale,segment,timestamp
2544,card,cork,51.9045930018,-8.50603863,Korean,27.0,Restaurants,2019-05-16 06:22:50.957745+00:00
2545,cash,Dublin,53.34846989,-6.268814653,Office Equipment,369.0,Technology,2019-05-16 06:22:50.986199+00:00
2546,card,Dublin,53.34211691,-6.262373328,Cell Phones,1071.0,Technology,2019-05-16 06:22:51.815939+00:00
2547,cash,cork,51.8799565309,-8.4416315276,Japanese,29.0,Restaurants,2019-05-16 06:22:51.984756+00:00
2548,card,Dublin,53.3378138,-6.240792274,Laptops,1313.0,Technology,2019-05-16 06:22:52.638029+00:00
2549,card,cork,51.89333482,-8.4281727329,Meat,5.0,Grocery,2019-05-16 06:22:53.011079+00:00
2550,cash,Dublin,53.34365901,-6.261555254,Cell Phones,1071.0,Technology,2019-05-16 06:22:53.459534+00:00
2551,cash,cork,51.8855731668,-8.5130247108,Korean,27.0,Restaurants,2019-05-16 06:22:54.033961+00:00
2552,card,Dublin,53.34999014,-6.268060952,Cell Phones,1071.0,Technology,2019-05-16 06:22:54.284712+00:00
2553,cash,cork,51.9083281616,-8.4559292421,Chinese,30.0,Restaurants,2019-05-16 06:22:55.060668+00:00
2554,card,Dublin,53.34562138,-6.262601316,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:22:55.112991+00:00
2555,cash,Dublin,53.33423022,-6.290792674,Food Grains,5.0,Grocery,2019-05-16 06:22:55.945104+00:00
2556,card,cork,51.9007229123,-8.4628806507,Mexican,16.0,Restaurants,2019-05-16 06:22:56.087541+00:00
2557,cash,Dublin,53.34525232,-6.26120358,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:22:56.773621+00:00
2558,card,cork,51.8843097773,-8.5259330821,Leafy Veggies,3.0,Grocery,2019-05-16 06:22:57.119307+00:00
2559,card,Dublin,53.343368,-6.27012,Home Appliances,139.0,Technology,2019-05-16 06:22:57.601997+00:00
2560,card,cork,51.9051338423,-8.4993465221,Korean,27.0,Restaurants,2019-05-16 06:22:58.153457+00:00
2561,card,Dublin,53.35093077,-6.265170872,Men,82.4936154318227,Apparel,2019-05-16 06:22:58.431240+00:00
2562,card,cork,51.8804306761,-8.4709828119,Office Equipment,630.0,Technology,2019-05-16 06:22:59.183099+00:00
2563,cash,Dublin,53.351182,-6.269859,Indian,32.0,Restaurants,2019-05-16 06:22:59.258593+00:00
2564,card,Dublin,53.346985,-6.297804,Office Equipment,369.0,Technology,2019-05-16 06:23:00.094926+00:00
2565,cash,cork,51.9083281616,-8.4559292421,Korean,27.0,Restaurants,2019-05-16 06:23:00.214598+00:00
2566,card,Dublin,53.34894062,-6.260790825,Laptops,1313.0,Technology,2019-05-16 06:23:00.928193+00:00
2567,cash,cork,51.8957501048,-8.4867607634,Mexican,16.0,Restaurants,2019-05-16 06:23:01.241195+00:00
2568,cash,Dublin,53.34206327,-6.264674664,Women,62.3162436686446,Apparel,2019-05-16 06:23:01.760395+00:00
2569,cash,cork,51.8967831261,-8.4758510166,Chinese,30.0,Restaurants,2019-05-16 06:23:02.268148+00:00
2570,cash,Dublin,53.34960348,-6.24969855,Cell Phones,1071.0,Technology,2019-05-16 06:23:02.585545+00:00
2571,card,cork,51.889852804,-8.4912836629,Meat,5.0,Grocery,2019-05-16 06:23:03.295993+00:00
2572,card,Dublin,53.34491682,-6.236217767,Indian,32.0,Restaurants,2019-05-16 06:23:03.412112+00:00
2573,cash,Dublin,53.34846669,-6.264009476,Men,82.4936154318227,Apparel,2019-05-16 06:23:04.238332+00:00
2574,card,cork,51.8915441888,-8.4801242405,Laptops,1245.0,Technology,2019-05-16 06:23:04.326942+00:00
2575,card,Dublin,53.33374331,-6.25756681,Korean,15.0,Restaurants,2019-05-16 06:23:05.066686+00:00
2576,cash,cork,51.8816907563,-8.4518960779,Mexican,16.0,Restaurants,2019-05-16 06:23:05.355340+00:00
2577,card,Dublin,53.34799275,-6.262656301,Cell Phones,1071.0,Technology,2019-05-16 06:23:05.892878+00:00
2578,card,cork,51.9092349293,-8.4327528812,Korean,27.0,Restaurants,2019-05-16 06:23:06.385068+00:00
2579,cash,Dublin,53.347777,-6.244239,Cell Phones,1071.0,Technology,2019-05-16 06:23:06.714363+00:00
2580,cash,cork,51.8863703293,-8.5112875325,Meat,5.0,Grocery,2019-05-16 06:23:07.410884+00:00
2581,card,Dublin,53.339629,-6.243778,Laptops,1313.0,Technology,2019-05-16 06:23:07.540830+00:00
2582,cash,Dublin,53.34846989,-6.268814653,Office Equipment,369.0,Technology,2019-05-16 06:23:08.376186+00:00
2583,card,cork,51.8887131351,-8.5375839187,Meat,5.0,Grocery,2019-05-16 06:23:08.440241+00:00
2584,card,Dublin,53.33299531,-6.252724081,Laptops,1313.0,Technology,2019-05-16 06:23:09.206183+00:00
2585,cash,cork,51.9044216019,-8.4578861358,Office Equipment,630.0,Technology,2019-05-16 06:23:09.471540+00:00
2586,cash,Dublin,53.34549008,-6.264374256,Meat,16.0,Grocery,2019-05-16 06:23:10.053356+00:00
2587,cash,cork,51.9011296372,-8.4706850081,Kids and Babies,24.0908473162739,Apparel,2019-05-16 06:23:10.500691+00:00
2588,card,Dublin,53.35182974,-6.25176385,Men,82.4936154318227,Apparel,2019-05-16 06:23:10.880037+00:00
2589,cash,cork,51.8808789071,-8.4742518139,Meat,5.0,Grocery,2019-05-16 06:23:11.553773+00:00
2590,card,Dublin,53.348279,-6.254662,Indian,32.0,Restaurants,2019-05-16 06:23:11.706371+00:00
2591,card,Dublin,53.341293,-6.250445545,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:12.534512+00:00
2592,cash,cork,51.8860657491,-8.4519193146,Meat,5.0,Grocery,2019-05-16 06:23:12.582465+00:00
2593,card,Dublin,53.34952263,-6.252375394,Cell Phones,1071.0,Technology,2019-05-16 06:23:13.362701+00:00
2594,card,cork,51.8909543677,-8.4401739602,Leafy Veggies,3.0,Grocery,2019-05-16 06:23:13.608984+00:00
2595,cash,Dublin,53.33800839,-6.255581975,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:14.186158+00:00
2596,cash,cork,51.8964100728,-8.4247327464,Japanese,29.0,Restaurants,2019-05-16 06:23:14.635713+00:00
2597,card,Dublin,53.34307372,-6.263363063,Laptops,1313.0,Technology,2019-05-16 06:23:15.014807+00:00
2598,card,cork,51.884343251,-8.4392221966,Women,-23.2089188309881,Apparel,2019-05-16 06:23:15.670923+00:00
2599,card,Dublin,53.35334747,-6.248283684,Fruits,8.0,Grocery,2019-05-16 06:23:15.841197+00:00
2600,card,Dublin,53.351182,-6.269859,Japanese,33.0,Restaurants,2019-05-16 06:23:16.665760+00:00
2601,cash,cork,51.8981475854,-8.4749693627,Meat,5.0,Grocery,2019-05-16 06:23:16.693974+00:00
2602,card,Dublin,53.3476477,-6.24309361,Cell Phones,1071.0,Technology,2019-05-16 06:23:17.491911+00:00
2603,card,cork,51.8917264536,-8.4821903287,Meat,5.0,Grocery,2019-05-16 06:23:17.723107+00:00
2604,card,Dublin,53.34561337,-6.264945567,Laptops,1313.0,Technology,2019-05-16 06:23:18.322775+00:00
2605,cash,cork,51.8943180547,-8.3956114959,Mexican,16.0,Restaurants,2019-05-16 06:23:18.751626+00:00
2606,card,Dublin,53.359624,-6.260348,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:19.148476+00:00
2607,cash,cork,51.890117478,-8.4883155733,Spices,18.0,Grocery,2019-05-16 06:23:19.780827+00:00
2608,card,Dublin,53.33147532,-6.2615502,Mexican,22.0,Restaurants,2019-05-16 06:23:19.978707+00:00
2609,card,Dublin,53.34809683,-6.262722015,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:20.804111+00:00
2610,card,cork,51.8955903767,-8.4015471553,Korean,27.0,Restaurants,2019-05-16 06:23:20.806199+00:00
2611,card,Dublin,53.350929,-6.265125,Women,62.3162436686446,Apparel,2019-05-16 06:23:21.632578+00:00
2612,cash,cork,51.8881104756,-8.4363989553,Kids and Babies,24.0908473162739,Apparel,2019-05-16 06:23:21.839479+00:00
2613,card,Dublin,53.34944898,-6.277834922,Laptops,1313.0,Technology,2019-05-16 06:23:22.456370+00:00
2614,card,cork,51.8867673978,-8.4620895624,Japanese,29.0,Restaurants,2019-05-16 06:23:22.866170+00:00
2615,cash,Dublin,53.35127979,-6.263774782,Meat,16.0,Grocery,2019-05-16 06:23:23.286629+00:00
2616,card,cork,51.9051338423,-8.4993465221,Chinese,30.0,Restaurants,2019-05-16 06:23:23.894358+00:00
2617,cash,Dublin,53.35237568,-6.25944972,Office Equipment,369.0,Technology,2019-05-16 06:23:24.114282+00:00
2618,card,cork,51.9174038792,-8.4724804308,Men,36.9078601664056,Apparel,2019-05-16 06:23:24.920348+00:00
2619,card,Dublin,53.35059775,-6.270670742,Office Equipment,369.0,Technology,2019-05-16 06:23:24.942166+00:00
2620,card,Dublin,53.34995172,-6.251509041,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:25.775011+00:00
2621,cash,cork,51.8792389222,-8.5247479677,Kids and Babies,24.0908473162739,Apparel,2019-05-16 06:23:25.949298+00:00
2622,cash,Dublin,53.342081,-6.275233,Mexican,22.0,Restaurants,2019-05-16 06:23:26.600634+00:00
2623,cash,cork,51.8900317363,-8.4088827987,Korean,27.0,Restaurants,2019-05-16 06:23:26.978151+00:00
2624,cash,Dublin,53.3428079,-6.242224574,Indian,32.0,Restaurants,2019-05-16 06:23:27.437024+00:00
2625,card,cork,51.8943180547,-8.3956114959,Chinese,30.0,Restaurants,2019-05-16 06:23:28.016689+00:00
2626,card,Dublin,53.33936646,-6.241157055,Meat,16.0,Grocery,2019-05-16 06:23:28.266658+00:00
2627,card,cork,51.8964683968,-8.4270000225,Japanese,29.0,Restaurants,2019-05-16 06:23:29.040115+00:00
2628,cash,Dublin,53.330362,-6.265163,Cell Phones,1071.0,Technology,2019-05-16 06:23:29.090598+00:00
2629,cash,Dublin,53.34555893,-6.235854328,Office Equipment,369.0,Technology,2019-05-16 06:23:29.919909+00:00
2630,cash,cork,51.9015940347,-8.4675477981,Home Appliances,12.0,Technology,2019-05-16 06:23:30.065828+00:00
2631,card,Dublin,53.344304,-6.250427,Cell Phones,1071.0,Technology,2019-05-16 06:23:30.742529+00:00
2632,cash,cork,51.8916430793,-8.4421294411,Meat,5.0,Grocery,2019-05-16 06:23:31.093419+00:00
2633,card,Dublin,53.35182974,-6.25176385,Men,82.4936154318227,Apparel,2019-05-16 06:23:31.568611+00:00
2634,cash,cork,51.8781742756,-8.4854167595,Meat,5.0,Grocery,2019-05-16 06:23:32.120461+00:00
2635,card,Dublin,53.35392471,-6.25826081,Office Equipment,369.0,Technology,2019-05-16 06:23:32.400353+00:00
2636,cash,cork,51.8950772419,-8.4943162299,Women,-23.2089188309881,Apparel,2019-05-16 06:23:33.148667+00:00
2637,card,Dublin,53.33916468,-6.261493564,Women,62.3162436686446,Apparel,2019-05-16 06:23:33.224950+00:00
2638,card,Dublin,53.34736029,-6.266171336,Laptops,1313.0,Technology,2019-05-16 06:23:34.053088+00:00
2639,card,cork,51.8893022786,-8.459466216,Mexican,16.0,Restaurants,2019-05-16 06:23:34.180714+00:00
2640,cash,Dublin,53.35003097,-6.267299205,Laptops,1313.0,Technology,2019-05-16 06:23:34.878109+00:00
2641,card,cork,51.876240082,-8.4497826019,Meat,5.0,Grocery,2019-05-16 06:23:35.207687+00:00
2642,card,Dublin,53.33943693,-6.246668994,Korean,15.0,Restaurants,2019-05-16 06:23:35.705037+00:00
2643,cash,cork,51.8966575087,-8.4064558663,Women,-23.2089188309881,Apparel,2019-05-16 06:23:36.236569+00:00
2644,card,Dublin,53.34501931,-6.270107478,Home Appliances,139.0,Technology,2019-05-16 06:23:36.532509+00:00
2645,card,cork,51.8957501048,-8.4867607634,Korean,27.0,Restaurants,2019-05-16 06:23:37.263935+00:00
2646,cash,Dublin,53.34989648,-6.267784685,Cell Phones,1071.0,Technology,2019-05-16 06:23:37.358014+00:00
2647,card,Dublin,53.34294562,-6.262984872,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:38.183408+00:00
2648,card,cork,51.9098714743,-8.4736762197,Leafy Veggies,3.0,Grocery,2019-05-16 06:23:38.289546+00:00
2649,cash,Dublin,53.34809683,-6.262722015,Men,82.4936154318227,Apparel,2019-05-16 06:23:39.012935+00:00
2650,cash,cork,51.900029525,-8.4022663925,Meat,5.0,Grocery,2019-05-16 06:23:39.316761+00:00
2651,card,Dublin,53.34573587,-6.26025036,Cell Phones,1071.0,Technology,2019-05-16 06:23:39.840844+00:00
2652,cash,cork,51.8988440765,-8.4072821889,Cell Phones,996.0,Technology,2019-05-16 06:23:40.349547+00:00
2653,cash,Dublin,53.34995172,-6.251509041,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:40.666162+00:00
2654,cash,cork,51.8956568735,-8.4675880094,Chinese,30.0,Restaurants,2019-05-16 06:23:41.379530+00:00
2655,card,Dublin,53.34502571,-6.266705096,Women,62.3162436686446,Apparel,2019-05-16 06:23:41.494245+00:00
2656,card,Dublin,53.341645,-6.29719,Leafy Veggies,9.0,Grocery,2019-05-16 06:23:42.322383+00:00
2657,cash,cork,51.8995013144,-8.5029887057,Chinese,30.0,Restaurants,2019-05-16 06:23:42.404609+00:00
2658,cash,Dublin,53.34572226,-6.267873198,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:43.149178+00:00
2659,cash,cork,51.902024632,-8.4738685941,Japanese,29.0,Restaurants,2019-05-16 06:23:43.430633+00:00
2660,cash,Dublin,53.34695679,-6.254994571,Cell Phones,1071.0,Technology,2019-05-16 06:23:43.982801+00:00
2661,cash,cork,51.9068774564,-8.4455604118,Women,-23.2089188309881,Apparel,2019-05-16 06:23:44.462025+00:00
2662,cash,Dublin,53.3483,-6.266651,Men,82.4936154318227,Apparel,2019-05-16 06:23:44.809251+00:00
2663,cash,cork,51.8965549088,-8.4855235252,Home Appliances,12.0,Technology,2019-05-16 06:23:45.488264+00:00
2664,card,Dublin,53.33571254,-6.251549274,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:45.634974+00:00
2665,card,Dublin,53.34744836,-6.266204864,Leafy Veggies,9.0,Grocery,2019-05-16 06:23:46.459847+00:00
2666,card,cork,51.8937687563,-8.4704494344,Japanese,29.0,Restaurants,2019-05-16 06:23:46.519091+00:00
2667,cash,Dublin,53.33232339,-6.274455339,Cell Phones,1071.0,Technology,2019-05-16 06:23:47.286675+00:00
2668,cash,cork,51.8878579266,-8.4151370871,Leafy Veggies,3.0,Grocery,2019-05-16 06:23:47.551770+00:00
2669,cash,Dublin,53.35209391,-6.26068756,Laptops,1313.0,Technology,2019-05-16 06:23:48.112254+00:00
2670,cash,cork,51.9174038792,-8.4724804308,Women,-23.2089188309881,Apparel,2019-05-16 06:23:48.584693+00:00
2671,card,Dublin,53.34685272,-6.272738725,Men,82.4936154318227,Apparel,2019-05-16 06:23:48.941108+00:00
2672,card,cork,51.9120555608,-8.4232325383,Japanese,29.0,Restaurants,2019-05-16 06:23:49.610052+00:00
2673,card,Dublin,53.33774334,-6.266076118,Cell Phones,1071.0,Technology,2019-05-16 06:23:49.771044+00:00
2674,card,Dublin,53.36211259,-6.272837967,Leafy Veggies,9.0,Grocery,2019-05-16 06:23:50.600587+00:00
2675,cash,cork,51.8912368808,-8.4761265399,Leafy Veggies,3.0,Grocery,2019-05-16 06:23:50.645336+00:00
2676,cash,Dublin,53.337824,-6.256035,Laptops,1313.0,Technology,2019-05-16 06:23:51.429706+00:00
2677,cash,cork,51.903959089,-8.4656149561,Meat,5.0,Grocery,2019-05-16 06:23:51.669471+00:00
2678,cash,Dublin,53.35051289,-6.265747547,Indian,32.0,Restaurants,2019-05-16 06:23:52.253826+00:00
2679,cash,cork,51.8957501048,-8.4867607634,Chinese,30.0,Restaurants,2019-05-16 06:23:52.695465+00:00
2680,cash,Dublin,53.34915197,-6.254668683,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:53.082059+00:00
2681,card,cork,51.8999907235,-8.48142015,Japanese,29.0,Restaurants,2019-05-16 06:23:53.725991+00:00
2682,cash,Dublin,53.34601317,-6.25398474,Cell Phones,1071.0,Technology,2019-05-16 06:23:53.911442+00:00
2683,card,Dublin,53.3341197,-6.256172061,Korean,15.0,Restaurants,2019-05-16 06:23:54.740083+00:00
2684,cash,cork,51.8774134465,-8.5220251427,Meat,5.0,Grocery,2019-05-16 06:23:54.753850+00:00
2685,cash,Dublin,53.336485,-6.248174,Indian,32.0,Restaurants,2019-05-16 06:23:55.569518+00:00
2686,card,cork,51.9082476936,-8.4512520167,Korean,27.0,Restaurants,2019-05-16 06:23:55.780481+00:00
2687,cash,Dublin,53.35002236,-6.2689365,Women,62.3162436686446,Apparel,2019-05-16 06:23:56.396321+00:00
2688,card,cork,51.8972632893,-8.4243830521,Japanese,29.0,Restaurants,2019-05-16 06:23:56.810060+00:00
2689,card,Dublin,53.34102076,-6.263511926,Office Equipment,369.0,Technology,2019-05-16 06:23:57.225174+00:00
2690,card,cork,51.9007532619,-8.4852055574,Meat,5.0,Grocery,2019-05-16 06:23:57.838959+00:00
2691,cash,Dublin,53.34571905,-6.261535138,Indian,32.0,Restaurants,2019-05-16 06:23:58.067932+00:00
2692,cash,cork,51.8963565392,-8.4856811832,Chinese,30.0,Restaurants,2019-05-16 06:23:58.866968+00:00
2693,cash,Dublin,53.336485,-6.248174,Mexican,22.0,Restaurants,2019-05-16 06:23:59.013023+00:00
2694,cash,Dublin,53.34206327,-6.264674664,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:23:59.844772+00:00
2695,card,cork,51.8914197613,-8.4992381492,Chinese,30.0,Restaurants,2019-05-16 06:23:59.997165+00:00
2696,cash,Dublin,53.34248363,-6.2644279,Fruits,8.0,Grocery,2019-05-16 06:24:00.675980+00:00
2697,card,cork,51.8956741454,-8.5047618178,Chinese,30.0,Restaurants,2019-05-16 06:24:01.025889+00:00
2698,card,Dublin,53.33381458,-6.251912713,Laptops,1313.0,Technology,2019-05-16 06:24:01.505917+00:00
2699,cash,cork,51.8955903767,-8.4015471553,Japanese,29.0,Restaurants,2019-05-16 06:24:02.053943+00:00
2700,card,Dublin,53.33960508,-6.265754253,Men,82.4936154318227,Apparel,2019-05-16 06:24:02.334631+00:00
2701,card,cork,51.8973616447,-8.4727918945,Chinese,30.0,Restaurants,2019-05-16 06:24:03.083162+00:00
2702,cash,Dublin,53.34852353,-6.264034957,Mexican,22.0,Restaurants,2019-05-16 06:24:03.162369+00:00
2703,cash,Dublin,53.34804559,-6.26865238,Cell Phones,1071.0,Technology,2019-05-16 06:24:03.992774+00:00
2704,cash,cork,51.8900317363,-8.4088827987,Chinese,30.0,Restaurants,2019-05-16 06:24:04.116123+00:00
2705,card,Dublin,53.343034,-6.263578,Indian,32.0,Restaurants,2019-05-16 06:24:04.824269+00:00
2706,card,cork,51.9102754437,-8.4459029975,Meat,5.0,Grocery,2019-05-16 06:24:05.144197+00:00
2707,cash,Dublin,53.33592875,-6.263420731,Laptops,1313.0,Technology,2019-05-16 06:24:05.649774+00:00
2708,card,cork,51.8835991104,-8.5146376175,Korean,27.0,Restaurants,2019-05-16 06:24:06.175079+00:00
2709,card,Dublin,53.33702184,-6.244546026,Mexican,22.0,Restaurants,2019-05-16 06:24:06.478641+00:00
2710,card,cork,51.8895022301,-8.4591499784,Meat,5.0,Grocery,2019-05-16 06:24:07.205546+00:00
2711,cash,Dublin,53.344007,-6.266802,Meat,16.0,Grocery,2019-05-16 06:24:07.305070+00:00
2712,card,Dublin,53.34688074,-6.26599431,Indian,32.0,Restaurants,2019-05-16 06:24:08.134438+00:00
2713,cash,cork,51.8826686357,-8.454218049,Meat,5.0,Grocery,2019-05-16 06:24:08.233845+00:00
2714,cash,Dublin,53.34497847,-6.236972809,Men,82.4936154318227,Apparel,2019-05-16 06:24:08.961925+00:00
2715,cash,cork,51.8957501048,-8.4867607634,Korean,27.0,Restaurants,2019-05-16 06:24:09.263834+00:00
2716,cash,Dublin,53.358115,-6.265601,Women,62.3162436686446,Apparel,2019-05-16 06:24:09.792812+00:00
2717,cash,cork,51.9104984345,-8.4969825497,Meat,5.0,Grocery,2019-05-16 06:24:10.295110+00:00
2718,card,Dublin,53.33561404,-6.265102476,Laptops,1313.0,Technology,2019-05-16 06:24:10.621040+00:00
2719,cash,cork,51.8860858774,-8.4843379349,Meat,5.0,Grocery,2019-05-16 06:24:11.321759+00:00
2720,card,Dublin,53.342638,-6.238695,Men,82.4936154318227,Apparel,2019-05-16 06:24:11.450580+00:00
2721,cash,Dublin,53.35223079,-6.254621744,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:24:12.278780+00:00
2722,cash,cork,51.8979270345,-8.4774465767,Fruits,10.0,Grocery,2019-05-16 06:24:12.347050+00:00
2723,cash,Dublin,53.33592875,-6.263420731,Cell Phones,1071.0,Technology,2019-05-16 06:24:13.104875+00:00
2724,card,cork,51.880477517,-8.5223174689,Chinese,30.0,Restaurants,2019-05-16 06:24:13.372980+00:00
2725,card,Dublin,53.34514581,-6.265803874,Indian,32.0,Restaurants,2019-05-16 06:24:13.933289+00:00
2726,cash,cork,51.8898855536,-8.4925630064,Japanese,29.0,Restaurants,2019-05-16 06:24:14.401179+00:00
2727,cash,Dublin,53.35171207,-6.260890067,Women,62.3162436686446,Apparel,2019-05-16 06:24:14.768325+00:00
2728,cash,cork,51.8845488384,-8.4416551578,Meat,5.0,Grocery,2019-05-16 06:24:15.430049+00:00
2729,card,Dublin,53.35410392,-6.257088035,Office Equipment,369.0,Technology,2019-05-16 06:24:15.595092+00:00
2730,cash,Dublin,53.34471186,-6.267481595,Meat,16.0,Grocery,2019-05-16 06:24:16.424633+00:00
2731,card,cork,51.8964683968,-8.4270000225,Mexican,16.0,Restaurants,2019-05-16 06:24:16.454952+00:00
2732,card,Dublin,53.35087553,-6.270484328,Leafy Veggies,9.0,Grocery,2019-05-16 06:24:17.248798+00:00
2733,card,cork,51.8873036193,-8.4775664357,Leafy Veggies,3.0,Grocery,2019-05-16 06:24:17.485363+00:00
2734,cash,Dublin,53.341359,-6.292951,Kids and Babies,14.5466569528526,Apparel,2019-05-16 06:24:18.074641+00:00
2735,card,cork,51.8943180547,-8.3956114959,Japanese,29.0,Restaurants,2019-05-16 06:24:18.517081+00:00
2736,card,Dublin,53.34989648,-6.267784685,Cell Phones,1071.0,Technology,2019-05-16 06:24:18.893876+00:00
2737,cash,cork,51.8851163614,-8.4919792073,Men,36.9078601664056,Apparel,2019-05-16 06:24:19.543723+00:00
2738,card,Dublin,53.34402251,-6.266876757,Women,62.3162436686446,Apparel,2019-05-16 06:24:19.720360+00:00
2739,card,Dublin,53.346874,-6.272976,Indian,32.0,Restaurants,2019-05-16 06:24:20.548513+00:00
2740,cash,cork,51.9018293531,-8.4695465997,Men,36.9078601664056,Apparel,2019-05-16 06:24:20.567341+00:00
2741,card,Dublin,53.33274144,-6.263815016,Women,62.3162436686446,Apparel,2019-05-16 06:24:21.377644+00:00
2742,card,cork,51.8954385128,-8.4749944193,Chinese,30.0,Restaurants,2019-05-16 06:24:21.593925+00:00
2743,cash,Dublin,53.34717936,-6.257368326,Mexican,22.0,Restaurants,2019-05-16 06:24:22.199675+00:00
2744,card,cork,51.8942959801,-8.4477601998,Home Appliances,12.0,Technology,2019-05-16 06:24:22.616105+00:00
2745,card,Dublin,53.34536358,-6.264875829,Fruits,8.0,Grocery,2019-05-16 06:24:23.029772+00:00
2746,cash,cork,51.8801100856,-8.4872487641,Japanese,29.0,Restaurants,2019-05-16 06:24:23.643625+00:00
2747,card,Dublin,53.33677519,-6.248770505,Indian,32.0,Restaurants,2019-05-16 06:24:23.855711+00:00
2748,cash,cork,51.8768324996,-8.528946138,Leafy Veggies,3.0,Grocery,2019-05-16 06:24:24.673424+00:00
